prey_mse,prey_mae,prey_r2,predator_mse,predator_mae,predator_r2
7.27736733094627e-16,2.279281616446305e-08,0.9999999999998774,2.499980934587766e-07,5.002285480499968e-05,0.9999297806982635
6.324077619986073e-16,1.8646717075410103e-08,0.9999999999999893,1.0617331710275576e-15,2.6136636721851848e-08,0.999999999999988
7.837115844464967e-16,2.327919006006596e-08,0.9999999999999888,7.589642338999497e-16,2.2888183600633384e-08,0.9999999999999915
4.838790345552288e-14,1.1934280395031748e-07,0.9999999999999991,2.6423517719974533e-14,9.047031402531492e-08,0.9999999999999989
1.4162515067136637e-15,2.9163360594219867e-08,0.9999999999999958,4.899919904009879e-07,7.002712726593474e-05,0.9999975063432012
2.432597623885663e-15,3.7195682513480044e-08,0.9999999999999986,3.5998971348693447e-07,6.006315708159682e-05,0.9999999537302096
3.3368075965312637e-15,3.931045533145383e-08,0.9999999999999973,2.0823699744387893e-15,3.3950805659599404e-08,0.9999999999999983
2.5596858680902375e-15,3.960847855588589e-08,0.9999999999999976,1.6000305768443754e-07,4.005297660826857e-05,0.9999999668282356
4.910264693792897e-15,4.8439502703390144e-08,0.9999999999999991,1.8675116871096267e-14,8.089780810960345e-08,0.9999999999999989
3.1979779272438812e-15,3.6011040220329526e-08,0.999999999999999,1.9072858494764e-15,3.116726875612708e-08,0.999999999999998
8.708911992837479e-16,2.4461746216397628e-08,0.9999999999999825,7.723542696413551e-16,2.22349166922875e-08,0.9999999999999843
8.012517582894311e-16,2.3505687712366274e-08,0.9999999999999867,7.491172479431624e-16,2.227544783961477e-08,0.9999999999999816
2.184585810879967e-15,3.534793854842455e-08,0.999999999999996,1.5285399965865148e-15,3.061771392087742e-08,0.9999999999999962
9.766802139634311e-16,2.6350021377075094e-08,0.9999999999999674,8.196894905054048e-16,2.2866725928327726e-08,0.9999999999999735
7.959629038493223e-16,2.314686774279595e-08,0.9999999999999926,6.8588406058971955e-16,2.081394195802e-08,0.9999999999999962
2.1002185515793484e-14,8.266448976612662e-08,0.9999999999999987,8.998748604730645e-08,3.014742255206815e-05,0.9999999988623561
2.1969110722472188e-14,8.245587351629613e-08,0.9999999999999989,5.5811654008857e-15,4.373073580199449e-08,0.9999999999999991
4.407879721763463e-15,4.559516909474759e-08,0.9999999999999982,1.0895512336084878e-14,6.3977241522295e-08,0.9999999999999983
1.144428977935756e-15,2.524495124306414e-08,0.9999999999999973,2.4700288385165927e-15,3.502666950538913e-08,0.9999999999999981
1.2393326188656232e-15,2.6237964639852508e-08,0.9999999999999973,1.985208940157566e-15,3.3576488495667963e-08,0.9999999999999978
8.80783090813944e-16,2.316951751513141e-08,0.9999999999999861,8.388940387783694e-16,2.4027824400141285e-08,0.9999999999999908
5.0553967403457805e-15,4.6877861015759415e-08,0.9999999999999982,1.8281670012104034e-14,7.448673247395509e-08,0.9999999999999989
1.658852965630874e-15,3.06344032280359e-08,0.9999999999999974,2.0186354269691227e-15,3.481626509982405e-08,0.9999999999999959
7.959738467858318e-16,2.3174285885829704e-08,0.9999999999999889,1.065943990952002e-15,2.56085395855532e-08,0.9999999999999933
1.5519403564007798e-14,7.220983501504686e-08,0.9999999999999983,4.428027969246345e-14,1.0697126391082112e-07,0.999999999999999
2.167358843817532e-15,3.468513489091052e-08,0.9999999999999967,1.5565808546381505e-15,2.999305724227241e-08,0.999999999999998
6.537982563555243e-15,5.050957201796491e-08,0.9999999999999987,5.035619844919097e-15,4.36568260156478e-08,0.9999999999999993
2.5093260105510584e-15,3.782987595735143e-08,0.9999999999999974,1.599984766596509e-07,4.003598451614521e-05,0.9999998735494072
2.0493303036586754e-15,3.4537315356519825e-08,0.9999999999999977,3.038981047897469e-15,3.9520263662717883e-08,0.999999999999998
1.4757108615953082e-15,2.925395966357769e-08,0.9999999999999968,1.9170818165202403e-15,3.304958342553732e-08,0.9999999999999962
1.1565066415720784e-15,2.692699432427226e-08,0.9999999999999947,9.304449122564906e-16,2.4423599245260162e-08,0.999999999999994
3.664040375339235e-15,3.8566589339872336e-08,0.9999999999999976,2.2248832455121133e-15,3.511428833369301e-08,0.9999999999999961
2.1834102865723852e-15,3.549098967159381e-08,0.9999999999999981,5.834675107574805e-15,5.002260208275544e-08,0.9999999999999981
8.91208173058341e-16,2.473831175853203e-08,0.9999999999999881,9.13842086765091e-16,2.5072097781242418e-08,0.9999999999999878
1.1767493277260552e-15,2.5576949108097046e-08,0.9999999999999962,1.4633602068426987e-15,2.677857876505485e-08,0.9999999999999983
7.808756665449553e-16,2.1188259129445442e-08,0.9999999999999971,1.1823840405499208e-15,2.558231354310436e-08,0.9999999999999977
2.1947158740979575e-15,3.2112598404854255e-08,0.9999999999999981,6.1241451014120634e-15,5.1164627089539395e-08,0.9999999999999978
1.2279995764898777e-14,6.82759285103307e-08,0.9999999999999984,7.235698828068517e-15,5.4016113283372747e-08,0.9999999999999984
1.7510491826001426e-14,7.547140121078044e-08,0.9999999999999989,7.140893106227516e-15,5.3391456611429077e-08,0.9999999999999987
1.3154436831983684e-15,2.755403519349997e-08,0.9999999999999949,1.0959990952581155e-15,2.559185027339872e-08,0.9999999999999942
4.824518675237931e-15,4.83059883227277e-08,0.9999999999999977,1.1347485728376434e-14,6.090641022249432e-08,0.9999999999999983
3.4086320968406594e-15,4.128694535143751e-08,0.9999999999999974,2.2255136388800383e-15,3.3152103421918435e-08,0.9999999999999978
4.564438991569734e-15,4.2457580550214756e-08,0.9999999999999977,6.332693373976114e-15,5.26475906398316e-08,0.9999999999999981
1.104094735259831e-15,2.571105956472586e-08,0.999999999999997,1.0653889145127492e-15,2.710819243967322e-08,0.9999999999999929
7.439724642021379e-15,5.502223968556486e-08,0.9999999999999987,1.9756970891327622e-14,8.481860161918542e-08,0.999999999999999
1.375174179147108e-15,2.9468536374421817e-08,0.9999999999999963,1.0332951206580835e-15,2.6807785034055342e-08,0.9999999999999946
1.0021199155325596e-15,2.4275779720861478e-08,0.9999999999999952,1.3883845902507144e-15,2.9277801512073155e-08,0.9999999999999949
1.881290360227835e-15,3.093481064142534e-08,0.9999999999999981,2.184563640904375e-15,3.4630298617610575e-08,0.999999999999997
7.221491674603285e-15,5.734920503180918e-08,0.9999999999999988,2.5915651585379664e-14,8.978605265441696e-08,0.9999999999999991
4.285525958770451e-15,4.252672195281803e-08,0.9999999999999981,3.3553021696952503e-15,4.078865051659886e-08,0.9999999999999976
1.7161119083926768e-15,3.190994261714764e-08,0.9999999999999954,1.0533631222347365e-15,2.5472641000945372e-08,0.9999999999999954
7.346778829311008e-16,2.2175312038297257e-08,0.9999999999999889,7.448683443878447e-16,2.2214651107244078e-08,0.9999999999999954
1.7653087519644073e-15,3.0713081357047755e-08,0.9999999999999968,1.8571040519569436e-15,3.215312957438599e-08,0.9999999999999933
3.881809790759709e-15,4.205703737159006e-08,0.9999999999999983,4.9294612900149576e-15,4.7330856336458284e-08,0.9999999999999979
1.7683476023542058e-15,3.3369064336152833e-08,0.9999999999999957,1.703129440761447e-15,2.9656887048368218e-08,0.999999999999997
4.233908728618712e-15,4.425287247922238e-08,0.9999999999999988,2.5102594074861923e-14,9.050607683414035e-08,0.9999999999999994
9.84368852477754e-16,2.5577545159638503e-08,0.9999999999999933,9.979817148520134e-16,2.6116371149020878e-08,0.9999999999999939
7.311133173893688e-15,5.5165290840097916e-08,0.999999999999999,2.2743240107324715e-13,2.2776961323509037e-07,0.999999999999999
8.175857146597608e-16,2.3918151857982295e-08,0.9999999999999923,7.838343661772548e-16,2.2592544559607576e-08,0.9999999999999855
2.3948132366164298e-15,3.7689208981506185e-08,0.9999999999999974,1.4951683615232075e-15,2.882003783732934e-08,0.9999999999999978
8.047868507784231e-16,2.2997856139461704e-08,0.9999999999999603,7.778817234313663e-16,2.292633056510951e-08,0.9999999999999609
1.0348117021050974e-15,2.5343894951568302e-08,0.9999999999999943,7.620928945884742e-16,2.2773742667236972e-08,0.9999999999999867
8.861684361992105e-16,2.4733543392274628e-08,0.9999999999999816,8.022357177557275e-16,2.3179054259303555e-08,0.9999999999999628
2.765943918573474e-15,3.7202835079797044e-08,0.9999999999999982,4.175473125391821e-15,4.127979278734095e-08,0.9999999999999987
7.929816091701854e-16,2.3789405823038124e-08,0.999999999999979,9.239715828661078e-16,2.4981498709664152e-08,0.9999999999999757
4.356098201476954e-15,4.2040348048888455e-08,0.9999999999999988,4.894401967471173e-15,4.7934055322773616e-08,0.999999999999998
7.955856071802926e-16,2.3133754742943323e-08,0.9999999999999903,1.0378886367594555e-15,2.440690993699146e-08,0.9999999999999912
7.726566766441279e-16,2.3059844977968424e-08,0.9999999999999608,7.896392161889426e-16,2.3503303531180465e-08,0.9999999999999428
8.324217785974863e-16,2.4207830457562142e-08,0.9999999999999871,1.174111176982215e-10,1.6728127009217607e-06,0.9999999999999986
1.7827375132394797e-15,3.268480300799848e-08,0.999999999999997,3.3206293906193073e-15,3.88073921170351e-08,0.9999999999999989
2.0245124688515848e-15,3.4828186042945575e-08,0.9999999999999967,2.0356037591443383e-15,3.291130067695214e-08,0.9999999999999972
1.8898254003918203e-15,3.344535829619133e-08,0.9999999999999971,1.0665735323494315e-15,2.5482177733460175e-08,0.9999999999999952
8.165188778908829e-15,5.8412551883768595e-08,0.9999999999999989,9.058496166146571e-15,5.691766737037085e-08,0.9999999999999987
7.948921168190661e-16,2.3028850556494617e-08,0.9999999999999689,7.824132804802121e-16,2.2282600399270437e-08,0.9999999999999714
8.861957209200359e-16,2.4781227110359795e-08,0.9999999999999132,6.887330529600619e-16,2.1400451661879315e-08,0.9999999999999191
3.0631463256521166e-15,3.773689271291403e-08,0.9999999999999977,1.86242004858987e-15,3.27920913661961e-08,0.9999999999999981
8.576716938209479e-16,2.4642944338459926e-08,0.9999999999999908,7.852918318807587e-16,2.2139549256117164e-08,0.9999999999999872
5.22709683427047e-15,4.717350006289145e-08,0.9999999999999983,6.602400620177776e-15,5.571365356671354e-08,0.9999999999999978
7.313042268382412e-16,2.1653175359959143e-08,0.9999999999999952,1.2845225673003604e-15,2.844333647444852e-08,0.9999999999999934
7.611447473057163e-16,2.3159980778730828e-08,0.9999999999999953,8.687834445388278e-16,2.4466514576548805e-08,0.9999999999999917
9.147856873002387e-16,2.497196197714935e-08,0.9999999999999951,8.100528246828983e-16,2.448558807155443e-08,0.9999999999999921
7.541666492343409e-16,2.2201538083521655e-08,0.9999999999999949,9.361929189164453e-16,2.5339126590306902e-08,0.9999999999999891
1.091582362884218e-15,2.5925636286672216e-08,0.9999999999999942,6.399954233564031e-07,8.002559185028014e-05,0.9999953386456535
4.945308707324155e-14,1.2176454068188458e-07,0.9999999999999989,1.5252393388679423e-14,7.420420642362258e-08,0.9999999999999988
1.713222558665476e-15,3.0376911155372e-08,0.9999999999999978,1.5678483586397876e-15,3.0074119576894986e-08,0.9999999999999967
1.1220924988622194e-15,2.6721954352604273e-08,0.9999999999999949,9.490919700048784e-16,2.446293831254165e-08,0.9999999999999963
2.0294021408666412e-15,3.4618377694473066e-08,0.9999999999999963,2.142946869090311e-15,3.418922425113546e-08,0.9999999999999967
6.726216956166166e-15,4.994869232943788e-08,0.9999999999999988,1.0112152030082235e-14,5.738258360088455e-08,0.9999999999999993
9.956744413395204e-16,2.537965775373241e-08,0.999999999999991,6.965652230587603e-16,2.088308333564326e-08,0.999999999999993
1.5948080551193278e-15,3.100395203459172e-08,0.9999999999999943,1.376351974970845e-15,2.845764159986608e-08,0.9999999999999942
9.144355313377487e-16,2.4867057796251756e-08,0.9999999999999881,7.500375434085029e-16,2.1896362306650374e-08,0.9999999999999903
9.477645335285904e-16,2.574682235745307e-08,0.9999999999999809,9.36079800202661e-16,2.5532245635506713e-08,0.9999999999999841
2.177168881506066e-15,3.497600555735225e-08,0.9999999999999964,1.0054009182778748e-15,2.6779174806534913e-08,0.9999999999999944
9.37754975962606e-16,2.5925636290002885e-08,0.999999999999988,7.173775882874597e-16,2.230644226108858e-08,0.99999999999999
5.552736868521994e-15,5.1093101505195194e-08,0.9999999999999982,1.599954241603092e-07,4.002998828886883e-05,0.9999997607100198
9.167496273999947e-16,2.5269985204912082e-08,0.9999999999999838,8.509772442448595e-16,2.4201869962547918e-08,0.999999999999985
1.6811264906026783e-15,3.1387805943250414e-08,0.999999999999997,9.120640240836412e-16,2.3460388185458923e-08,0.9999999999999959
9.43500708512366e-16,2.541542053036139e-08,0.9999999999999722,4.000000000788721e-06,0.00020002364158630214,0.9998269326470975
6.758546084674007e-16,2.189636231220149e-08,0.9999999999999866,7.812946025567423e-16,2.3608207700975825e-08,0.9999999999999746
8.348536082062749e-16,2.2835731506853918e-08,0.9999999999999951,1.367476016355199e-15,2.658963202922804e-08,0.9999999999999971
7.435551199405644e-16,2.265453339256318e-08,0.9999999999999648,8.810343387414999e-16,2.4342536922850045e-08,0.9999999999999366
1.565067578032201e-15,2.9268264772897013e-08,0.999999999999996,1.4916304290238628e-15,3.005981446313477e-08,0.9999999999999966
6.370323151476899e-15,5.021333695787167e-08,0.9999999999999979,1.94122392805306e-14,7.220745086550239e-08,0.999999999999999
9.161612981117599e-16,2.5796890258389383e-08,0.9999999999999928,8.291567609232934e-16,2.3932456969522066e-08,0.9999999999999962
1.4818010642410024e-15,2.808094024753238e-08,0.999999999999997,2.2060703479628633e-15,3.596305847508585e-08,0.9999999999999977
1.632874386624161e-15,3.006696701279843e-08,0.999999999999995,8.925758264980026e-16,2.4008750916237888e-08,0.9999999999999954
6.397307572791145e-15,5.161046981616568e-08,0.9999999999999982,4.900013610355404e-07,7.008790493005456e-05,0.9999999756956183
3.615973297218414e-15,4.1847228996472195e-08,0.9999999999999987,1.9793145623917144e-15,3.321409226320071e-08,0.9999999999999967
3.04902982888534e-15,3.7899017346076926e-08,0.999999999999998,2.7021468439633955e-15,3.737688064386902e-08,0.9999999999999978
1.7451122860396057e-15,3.140449524374755e-08,0.9999999999999966,1.8067851213814765e-15,3.151893615327417e-08,0.9999999999999974
1.0365908670842705e-15,2.4413466459122236e-08,0.9999999999999962,2.8320590477295975e-15,3.046557306461001e-08,0.9999999999999987
5.091713432980876e-15,4.604101181804321e-08,0.999999999999998,1.6324726185040885e-14,7.515907289423751e-08,0.9999999999999981
1.6550097829650592e-15,2.9454231267878052e-08,0.9999999999999956,1.9242135357358648e-15,3.340840339871587e-08,0.9999999999999973
9.972457349982586e-16,2.6098489769588173e-08,0.9999999999999943,7.797309813026548e-16,2.2221803661903738e-08,0.999999999999993
1.7269121600429905e-15,3.2148361205353024e-08,0.9999999999999966,1.8665969026739763e-15,3.250122069808903e-08,0.9999999999999961
8.435426932481048e-16,2.3212432855856944e-08,0.9999999999997295,8.211713974200769e-16,2.3837089538902844e-08,0.9999999999996438
8.339185342399558e-16,2.372980117848478e-08,0.9999999999999907,8.694541974623227e-16,2.402305602888788e-08,0.9999999999999876
7.218839922879952e-16,2.1890401837032504e-08,0.9999999999999926,7.915560477997314e-16,2.1815299995203706e-08,0.9999999999999964
1.2620807875979829e-15,2.7403831495131926e-08,0.9999999999999952,8.741380952635284e-16,2.426147460932171e-08,0.9999999999999943
1.3396839907459407e-15,2.8111934667895967e-08,0.9999999999999956,1.5297865733944614e-15,2.99620628446684e-08,0.9999999999999964
1.6641109819509374e-15,2.959012984138365e-08,0.9999999999999978,1.4407027052950228e-15,2.7348995221276873e-08,0.9999999999999966
1.7760800117527096e-15,3.0410289761917394e-08,0.9999999999999977,3.600045799023562e-07,6.003382444380201e-05,0.999999691436817
4.855841096263626e-15,4.666805267561358e-08,0.9999999999999981,1.4902664691123136e-14,7.237672803639406e-08,0.9999999999999986
4.449590276233524e-15,4.5790672292822523e-08,0.9999999999999974,4.871305923099505e-15,4.625320436324465e-08,0.9999999999999987
2.224647912626061e-15,3.581523893014804e-08,0.9999999999999971,6.937977736439169e-15,5.459547046005042e-08,0.999999999999998
1.78149093787546e-15,3.2110214239766675e-08,0.9999999999999963,1.5834348212326004e-15,2.9935836780570214e-08,0.9999999999999949
8.841675483468328e-16,2.235889435486804e-08,0.9999999999999958,1.2301666186529615e-15,2.6721954354824717e-08,0.999999999999996
1.7056208882060066e-15,3.274917601991944e-08,0.9999999999999953,1.092666934427553e-15,2.6292800898719548e-08,0.9999999999999952
9.396768516203007e-16,2.4545192711666886e-08,0.9999999999999948,1.3604471855268439e-15,2.839088439565707e-08,0.9999999999999943
1.928760865658063e-15,3.3893585201782984e-08,0.9999999999999952,1.7432535057007355e-15,3.198146820371228e-08,0.9999999999999974
7.061220233773131e-16,2.149820328201102e-08,0.9999999999999938,8.622902212092532e-16,2.3934841155703877e-08,0.9999999999999943
2.0882703219458653e-15,3.387928010356589e-08,0.999999999999998,1.8899322637789694e-15,3.304004668858163e-08,0.9999999999999972
1.6949826417671004e-15,3.098726271300034e-08,0.9999999999999972,1.252656146861893e-15,2.7608871456807904e-08,0.9999999999999951
9.003473169570127e-16,2.550244331822604e-08,0.9999999999999699,5.516544651633537e-15,3.9887428258111866e-08,0.9999999999999994
8.455253919074917e-16,2.4871826167505163e-08,0.9999999999999878,9.00007160981611e-08,3.002398967742792e-05,0.9999985931188402
7.962800907074007e-16,2.2805929172087237e-08,0.9999999999999841,1.1205343852494572e-12,2.428102492091355e-07,0.9999999999999988
8.779761633416049e-16,2.502441406981859e-08,0.9999999999999842,8.45600425132754e-16,2.3417472837516938e-08,0.9999999999999735
1.4379799044081703e-15,2.8469562535771155e-08,0.9999999999999949,1.5536818400786791e-15,2.9749870300022074e-08,0.9999999999999962
1.990702570941832e-15,3.436326980854609e-08,0.9999999999999969,8.916708794707057e-16,2.4399757383442023e-08,0.9999999999999944
5.296670911572827e-15,4.9710273764547176e-08,0.9999999999999986,1.8731175258963117e-14,8.089542387512694e-08,0.9999999999999987
5.035374210418454e-15,4.6553611743327394e-08,0.9999999999999982,1.5515706759591481e-15,3.017425537432672e-08,0.9999999999999969
3.614300680477638e-15,4.038572311793054e-08,0.9999999999999979,1.1611185198708834e-14,6.38556480669905e-08,0.9999999999999983
8.420641964332491e-16,2.364397049481326e-08,0.9999999999999938,9.27854202682359e-16,2.339959144531667e-08,0.9999999999999966
8.047231861167812e-16,2.4037361151529878e-08,0.9999999999999654,8.397637426700725e-16,2.4127960199793463e-08,0.9999999999999127
1.489707841633052e-15,2.8675794609134276e-08,0.999999999999997,3.2692437923470414e-15,3.939390182866598e-08,0.9999999999999979
1.7046568257157796e-15,3.1147003188847225e-08,0.9999999999999958,1.360931491354108e-15,2.8686523428911313e-08,0.9999999999999968
2.100614438179009e-15,3.3149719237401956e-08,0.9999999999999969,1.7419768029379126e-15,3.2453536988885646e-08,0.9999999999999964
9.880307059091236e-16,2.6788711542380382e-08,0.9999999999999732,9.50450953219165e-16,2.4487972263842473e-08,0.999999999999987
5.4847778593146e-15,4.9117803596343544e-08,0.9999999999999989,3.8154503544413e-15,4.0177106865324495e-08,0.9999999999999987
5.31193449783463e-15,4.8999786373959964e-08,0.9999999999999987,8.476305453957254e-15,5.753636360905645e-08,0.9999999999999982
1.1304436508521974e-15,2.6185512546350598e-08,0.9999999999999971,1.2302632512579182e-15,2.6397705074066024e-08,0.9999999999999948
1.955367563006916e-15,3.188848495039309e-08,0.9999999999999984,4.266399285203498e-15,4.326105117913315e-08,0.9999999999999972
4.9685650069497465e-15,4.642486571393434e-08,0.9999999999999984,4.899993341513075e-07,7.00311279296928e-05,0.9999995961504197
1.5150772018973305e-15,3.057479858348255e-08,0.9999999999999954,9.432278607916576e-16,2.3736953739250666e-08,0.9999999999999956
8.266226814914175e-16,2.373695373703022e-08,0.9999999999999818,9.190239324752467e-16,2.593517303473014e-08,0.9999999999999735
4.467341339141687e-15,4.343509672710688e-08,0.9999999999999981,4.2996961768961376e-14,1.13594532063499e-07,0.9999999999999989
1.7415322858691519e-15,3.157615660831503e-08,0.9999999999999964,2.2391009220454436e-15,3.611087799004764e-08,0.9999999999999954
1.3710059938457737e-15,2.984166145525435e-08,0.9999999999999927,1.2490031052439641e-15,2.6736259461090926e-08,0.9999999999999944
4.759695569144902e-15,4.478216171943661e-08,0.9999999999999977,2.4469420636610643e-15,3.5505294815330046e-08,0.9999999999999982
8.197207531302424e-16,2.302646636587191e-08,0.9999999999999953,7.975791057510791e-16,2.35700607364997e-08,0.9999999999999928
8.483925739566773e-16,2.4619102483303123e-08,0.9999999999999653,8.480105860132969e-16,2.4085044855182146e-08,0.9999999999999595
1.9478352430854375e-15,3.4193992602959966e-08,0.9999999999999964,9.18528258225446e-16,2.4762153633117734e-08,0.9999999999999944
1.832866915133267e-14,7.865965363201832e-08,0.9999999999999986,2.9169599550584875e-14,9.126543996734737e-08,0.9999999999999988
7.573635228091309e-16,2.3288726801462545e-08,0.999999999999994,7.745211404495399e-16,2.252578735095767e-08,0.9999999999999893
2.1009873301167746e-15,3.348827361249196e-08,0.9999999999999986,7.169649042971851e-15,5.183696743127353e-08,0.9999999999999989
4.510872027483464e-15,4.3859481789754184e-08,0.999999999999998,7.311844573960271e-15,5.257844924777544e-08,0.9999999999999987
9.169571055230721e-16,2.4843215937764286e-08,0.9999999999999326,8.531333148967994e-16,2.3889541627131194e-08,0.9999999999999084
1.908958325922688e-15,3.246068954965154e-08,0.999999999999997,2.336665830400087e-15,3.581047058442976e-08,0.9999999999999979
8.868528312311261e-16,2.5568008428233925e-08,0.9999999999999906,8.235042512838594e-16,2.4352073668687525e-08,0.9999999999999928
2.1371010935572493e-15,3.588199616044729e-08,0.9999999999999958,2.306873057778746e-15,3.358840942824237e-08,0.9999999999999973
3.645922474987311e-14,1.0215282437331386e-07,0.9999999999999988,5.12629470223941e-15,4.8477649717271195e-08,0.9999999999999986
7.292146620332891e-16,2.2325515749432866e-08,0.9999999999999949,9.08648871781925e-16,2.474784850936551e-08,0.9999999999999929
7.339429541842607e-15,5.64122199936401e-08,0.9999999999999987,1.563421505014314e-14,7.391452789773379e-08,0.9999999999999986
8.22751075822541e-16,2.2838115681933503e-08,0.9999999999999918,9.017122686226516e-16,2.4230480177300784e-08,0.9999999999999943
1.9781327855148548e-15,3.2939910887819225e-08,0.9999999999999974,1.2796658649788e-15,2.734661100900482e-08,0.9999999999999967
1.9703657022364894e-15,3.2229423521101806e-08,0.999999999999998,3.3008223007058387e-15,3.747463225733938e-08,0.9999999999999978
1.874005307653541e-15,3.3061504376430404e-08,0.999999999999998,6.4774667371892915e-15,5.402565002476933e-08,0.999999999999998
5.424444246423927e-15,4.516959187961245e-08,0.9999999999999979,6.541072825642548e-15,5.2092075371878984e-08,0.9999999999999989
5.593680044562269e-15,4.9772262571967655e-08,0.9999999999999984,2.344705196351065e-15,3.7105083477984024e-08,0.9999999999999978
8.92446223677565e-16,2.4471282957794216e-08,0.9999999999999876,3.999885648423188e-08,2.002459049224359e-05,0.999999464828401
7.448954883060293e-16,2.2277832045225487e-08,0.9999999999999819,9.080167735587443e-16,2.4175643931201307e-08,0.9999999999999828
1.8402033692287303e-15,3.1299591077837975e-08,0.999999999999998,5.170736580092245e-15,4.933834074405397e-08,0.9999999999999982
7.418611862147051e-16,2.266883850743362e-08,0.9999999999999734,8.246388460029853e-16,2.308845520326841e-08,0.9999999999999512
1.079104094721923e-15,2.718448638971971e-08,0.9999999999999617,7.608059602086023e-16,2.198219299032189e-08,0.9999999999999584
9.071368369057031e-16,2.5973320008088053e-08,0.9999999999999881,9.113165332696806e-16,2.5141239170523022e-08,0.9999999999999905
1.892292401714539e-15,3.1027793875315624e-08,0.9999999999999969,1.5878936202325804e-15,2.9997825612415596e-08,0.9999999999999962
7.970629667806366e-16,2.3880004877963044e-08,0.9999999999999911,8.525762496445064e-16,2.3865699774194837e-08,0.9999999999999702
8.373194762606628e-16,2.4609565738575868e-08,0.9999999999999877,8.288770916173911e-16,2.4528503419496417e-08,0.999999999999986
1.2537009288060453e-15,2.7275085445754855e-08,0.9999999999999966,1.1953738972883066e-15,2.667903899800095e-08,0.9999999999999938
8.32485512180457e-16,2.3789405827479015e-08,0.9999999999998334,7.310904946511372e-16,2.232074737373857e-08,0.9999999999996966
1.0867063333370407e-15,2.5000572204114667e-08,0.9999999999999949,1.0868598110224725e-15,2.71701812715186e-08,0.9999999999999915
1.7059164748147255e-15,3.196716309217251e-08,0.9999999999999956,1.822188551153549e-15,3.130435943243803e-08,0.9999999999999967
2.2655632392973717e-15,3.3295154573398375e-08,0.9999999999999971,1.8342620927322095e-15,3.2629966731922974e-08,0.9999999999999969
1.919951272527155e-15,3.244400023194593e-08,0.9999999999999963,2.1217965665812122e-15,3.339290616632962e-08,0.9999999999999976
1.4738407123870913e-15,2.994537353750992e-08,0.9999999999999972,1.8955074646705196e-15,3.174304960773533e-08,0.9999999999999984
2.4773407863459316e-15,3.584861757499613e-08,0.9999999999999984,4.018559710218457e-15,4.400491713907329e-08,0.9999999999999986
5.205560567909005e-15,4.781961439603854e-08,0.9999999999999974,9.530920123646845e-15,6.364822387638913e-08,0.9999999999999984
2.944232718817894e-14,9.334027765539599e-08,0.9999999999999986,1.6044470220088308e-14,7.052421570369339e-08,0.9999999999999988
1.3731573744855752e-15,2.7527809137728453e-08,0.9999999999999977,2.001058873844469e-15,3.3783912652962656e-08,0.9999999999999981
6.442428462691891e-16,2.0909309395023e-08,0.999999999999988,8.634765439999247e-16,2.4647712706382664e-08,0.999999999999985
7.665994413284442e-16,2.2497177120106572e-08,0.9999999999999772,9.000014388116975e-08,3.0024542808528844e-05,0.9999952507578996
8.447273099889384e-16,2.3865699761982386e-08,0.9999999999999254,7.951439334615765e-16,2.2516250618442867e-08,0.9999999999999427
1.4036697858572903e-15,2.7093887340345903e-08,0.9999999999999976,2.383976040140786e-15,3.414869308215884e-08,0.9999999999999981
1.997763190206026e-14,7.757306095146354e-08,0.9999999999999988,5.064070476215825e-15,4.5597553250953385e-08,0.9999999999999981
7.020821611601846e-16,2.1128654480451202e-08,0.9999999999999934,7.234859824644851e-16,2.2263526918142595e-08,0.9999999999999918
1.939143317345306e-15,3.4043788913473704e-08,0.9999999999999983,3.323086731764465e-15,3.902912141084958e-08,0.9999999999999977
1.7958882376458083e-15,3.2033920284169074e-08,0.9999999999999962,1.4042439033096807e-15,2.932071686001514e-08,0.9999999999999971
1.9915660248818535e-15,3.3760070810018304e-08,0.9999999999999981,2.700601836192686e-15,3.341913220711312e-08,0.9999999999999979
6.603221435014081e-16,2.0477771752736018e-08,0.9999999999999839,7.338792330506585e-16,2.216339111349441e-08,0.9999999999999852
1.2901097081939614e-15,2.733469010030021e-08,0.9999999999999959,1.8888835028955725e-15,3.313779831537467e-08,0.9999999999999962
8.151710061443408e-16,2.3479461669362323e-08,0.9999999999999917,8.988240549431085e-16,2.5115013119192396e-08,0.9999999999999898
7.374995899176822e-16,2.139806747181172e-08,0.9999999999999858,7.924188600603925e-16,2.292156220384811e-08,0.9999999999999873
1.104142484657623e-15,2.5629997255083305e-08,0.9999999999999949,9.728218231766918e-16,2.349972724413618e-08,0.9999999999999973
6.001246216622055e-15,4.922866821188698e-08,0.9999999999999986,4.8064163128202026e-15,4.308462143387537e-08,0.9999999999999982
3.4435197426873206e-15,3.9143562307608626e-08,0.9999999999999982,5.141707790878789e-15,4.9118995677499554e-08,0.9999999999999984
7.377980187636563e-16,2.2807121281553933e-08,0.9999999999999721,1.600000000070225e-05,0.00040002115249633817,0.999500194336915
6.4505570637658975e-15,5.070209504132173e-08,0.9999999999999974,1.1042266675878298e-14,6.113290784315329e-08,0.9999999999999984
2.441304756536454e-15,3.396868704930167e-08,0.9999999999999984,1.6872490963249094e-15,3.209114074698149e-08,0.9999999999999967
1.5830414665435437e-15,3.094196319941567e-08,0.9999999999999951,8.550432538693713e-16,2.406120300557646e-08,0.9999999999999932
8.28462475844126e-15,5.914211274993253e-08,0.9999999999999986,1.7252196455302792e-14,7.761240001402659e-08,0.9999999999999989
